username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
b_alvarez,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-17T00:53:49Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
alicia,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-20T19:41:30Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
JACT,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-23T04:32:24Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
Jennifer_Escalona,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-20T20:04:48Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
Alfonso,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-20T15:10:41Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
BELEN_OSORIO,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:31:48Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
margotbriones,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-17T21:22:45Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
sandracarolina077,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:33:36Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
mmiranda,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}}"
A-3026,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-24T23:11:45Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-19T04:12:43Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
SandraFuentes,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-16T19:47:18Z"", ""attempts"": 2, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
YohaSwea,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-23T22:25:14Z"", ""attempts"": 2, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
BELEN_2020,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-20T07:09:42Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
Jano,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #2 > Multiple Choice,217b11b8338b46f09e218b459da28e03_2_1,Pregunta 1,4 términos.,4 términos.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@217b11b8338b46f09e218b459da28e03,"{""correct_map"": {""217b11b8338b46f09e218b459da28e03_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""217b11b8338b46f09e218b459da28e03_2_1"": {}}, ""last_submission_time"": ""2020-04-18T18:53:51Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""217b11b8338b46f09e218b459da28e03_2_1"": ""choice_1""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Recapitulemos > Blank Common Problem,80ad1770e85942e8bafbbf70373ea8cd_2_2,Pregunta 1,patrón,patrón,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@80ad1770e85942e8bafbbf70373ea8cd,"{""correct_map"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {}}, ""last_submission_time"": ""2020-04-24T16:16:11Z"", ""attempts"": 1, ""score"": {""raw_earned"": 4, ""raw_possible"": 4}, ""done"": true, ""student_answers"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": ""patr\u00f3n"", ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": ""regularidades"", ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": ""secuencia"", ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": ""repetitivo""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Recapitulemos > Blank Common Problem,80ad1770e85942e8bafbbf70373ea8cd_2_3,Pregunta 1,regularidades,regularidades,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@80ad1770e85942e8bafbbf70373ea8cd,"{""correct_map"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {}}, ""last_submission_time"": ""2020-04-24T16:16:11Z"", ""attempts"": 1, ""score"": {""raw_earned"": 4, ""raw_possible"": 4}, ""done"": true, ""student_answers"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": ""patr\u00f3n"", ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": ""regularidades"", ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": ""secuencia"", ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": ""repetitivo""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Recapitulemos > Blank Common Problem,80ad1770e85942e8bafbbf70373ea8cd_2_1,Pregunta 1,secuencia,secuencia,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@80ad1770e85942e8bafbbf70373ea8cd,"{""correct_map"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {}}, ""last_submission_time"": ""2020-04-24T16:16:11Z"", ""attempts"": 1, ""score"": {""raw_earned"": 4, ""raw_possible"": 4}, ""done"": true, ""student_answers"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": ""patr\u00f3n"", ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": ""regularidades"", ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": ""secuencia"", ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": ""repetitivo""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Recapitulemos > Blank Common Problem,80ad1770e85942e8bafbbf70373ea8cd_2_4,Pregunta 1,repetitivo,repetitivo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@80ad1770e85942e8bafbbf70373ea8cd,"{""correct_map"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {}}, ""last_submission_time"": ""2020-04-24T16:16:11Z"", ""attempts"": 1, ""score"": {""raw_earned"": 4, ""raw_possible"": 4}, ""done"": true, ""student_answers"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": ""patr\u00f3n"", ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": ""regularidades"", ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": ""secuencia"", ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": ""repetitivo""}, ""seed"": 1}"
BeckyRC,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Recapitulemos > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@80ad1770e85942e8bafbbf70373ea8cd,"{""score"": {""raw_earned"": 0, ""raw_possible"": 4}, ""seed"": 1, ""input_state"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {}}}"
Maria_Angelica,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Recapitulemos > Blank Common Problem,80ad1770e85942e8bafbbf70373ea8cd_2_2,Pregunta 1,patrón,patrón,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@80ad1770e85942e8bafbbf70373ea8cd,"{""correct_map"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": {}, ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": {}}, ""last_submission_time"": ""2020-04-16T15:25:56Z"", ""attempts"": 1, ""score"": {""raw_earned"": 4, ""raw_possible"": 4}, ""done"": true, ""student_answers"": {""80ad1770e85942e8bafbbf70373ea8cd_2_2"": ""patr\u00f3n"", ""80ad1770e85942e8bafbbf70373ea8cd_2_3"": ""regularidades"", ""80ad1770e85942e8bafbbf70373ea8cd_2_1"": ""secuencia"", ""80ad1770e85942e8bafbbf70373ea8cd_2_4"": ""repetitivo""}, ""seed"": 1}"
